pxd	pid	log_file	status_file	command
PXD020165	3150791	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020165.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020165.exit	python src/main.py --pxd PXD020165 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020229	3150824	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020229.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020229.exit	python src/main.py --pxd PXD020229 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020290	3150894	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020290.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020290.exit	python src/main.py --pxd PXD020290 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020302	3151016	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020302.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020302.exit	python src/main.py --pxd PXD020302 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020323	3151157	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020323.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020323.exit	python src/main.py --pxd PXD020323 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020340	3151228	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020340.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020340.exit	python src/main.py --pxd PXD020340 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020370	3151260	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020370.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020370.exit	python src/main.py --pxd PXD020370 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020418	3151319	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020418.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020418.exit	python src/main.py --pxd PXD020418 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020453	3151440	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020453.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020453.exit	python src/main.py --pxd PXD020453 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020542	3151484	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020542.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020542.exit	python src/main.py --pxd PXD020542 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020602	3151618	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020602.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020602.exit	python src/main.py --pxd PXD020602 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020636	3151805	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020636.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020636.exit	python src/main.py --pxd PXD020636 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020704	3151938	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020704.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020704.exit	python src/main.py --pxd PXD020704 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020709	3152048	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020709.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020709.exit	python src/main.py --pxd PXD020709 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020759	3152265	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020759.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020759.exit	python src/main.py --pxd PXD020759 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020817	3152294	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020817.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020817.exit	python src/main.py --pxd PXD020817 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020826	3152344	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020826.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020826.exit	python src/main.py --pxd PXD020826 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD020859	3152380	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD020859.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD020859.exit	python src/main.py --pxd PXD020859 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021115	3152535	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021115.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021115.exit	python src/main.py --pxd PXD021115 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021126	3152545	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021126.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021126.exit	python src/main.py --pxd PXD021126 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021182	3152682	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021182.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021182.exit	python src/main.py --pxd PXD021182 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021375	3152775	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021375.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021375.exit	python src/main.py --pxd PXD021375 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021417	3153053	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021417.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021417.exit	python src/main.py --pxd PXD021417 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021434	3153100	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021434.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021434.exit	python src/main.py --pxd PXD021434 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021553	3153110	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021553.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021553.exit	python src/main.py --pxd PXD021553 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021622	3153120	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021622.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021622.exit	python src/main.py --pxd PXD021622 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021648	3153183	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021648.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021648.exit	python src/main.py --pxd PXD021648 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021691	3153288	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021691.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021691.exit	python src/main.py --pxd PXD021691 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021693	3153395	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021693.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021693.exit	python src/main.py --pxd PXD021693 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021708	3154049	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021708.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021708.exit	python src/main.py --pxd PXD021708 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021709	3154070	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021709.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021709.exit	python src/main.py --pxd PXD021709 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021770	3154092	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021770.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021770.exit	python src/main.py --pxd PXD021770 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021809	3154102	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021809.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021809.exit	python src/main.py --pxd PXD021809 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021822	3154169	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021822.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021822.exit	python src/main.py --pxd PXD021822 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021831	3154227	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021831.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021831.exit	python src/main.py --pxd PXD021831 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021870	3154317	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021870.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021870.exit	python src/main.py --pxd PXD021870 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021872	3154354	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021872.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021872.exit	python src/main.py --pxd PXD021872 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD021923	3154364	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD021923.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD021923.exit	python src/main.py --pxd PXD021923 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD022119	3154374	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD022119.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD022119.exit	python src/main.py --pxd PXD022119 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD022279	3154567	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD022279.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD022279.exit	python src/main.py --pxd PXD022279 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD022335	3154577	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD022335.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD022335.exit	python src/main.py --pxd PXD022335 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD022440	3154689	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD022440.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD022440.exit	python src/main.py --pxd PXD022440 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD022443	3154699	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD022443.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD022443.exit	python src/main.py --pxd PXD022443 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD022608	3154926	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD022608.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD022608.exit	python src/main.py --pxd PXD022608 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD022675	3154948	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD022675.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD022675.exit	python src/main.py --pxd PXD022675 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD022690	3155109	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD022690.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD022690.exit	python src/main.py --pxd PXD022690 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD022772	3155168	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD022772.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD022772.exit	python src/main.py --pxd PXD022772 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD022785	3155264	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD022785.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD022785.exit	python src/main.py --pxd PXD022785 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD022861	3155291	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD022861.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD022861.exit	python src/main.py --pxd PXD022861 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD022903	3155301	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD022903.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD022903.exit	python src/main.py --pxd PXD022903 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD022991	3155392	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD022991.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD022991.exit	python src/main.py --pxd PXD022991 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023022	3155516	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023022.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023022.exit	python src/main.py --pxd PXD023022 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023072	3155770	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023072.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023072.exit	python src/main.py --pxd PXD023072 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023073	3155837	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023073.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023073.exit	python src/main.py --pxd PXD023073 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023164	3155847	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023164.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023164.exit	python src/main.py --pxd PXD023164 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023192	3156008	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023192.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023192.exit	python src/main.py --pxd PXD023192 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023221	3156076	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023221.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023221.exit	python src/main.py --pxd PXD023221 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023239	3156169	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023239.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023239.exit	python src/main.py --pxd PXD023239 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023277	3156286	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023277.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023277.exit	python src/main.py --pxd PXD023277 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023487	3156511	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023487.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023487.exit	python src/main.py --pxd PXD023487 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023522	3156696	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023522.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023522.exit	python src/main.py --pxd PXD023522 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023525	3156826	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023525.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023525.exit	python src/main.py --pxd PXD023525 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023542	3156854	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023542.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023542.exit	python src/main.py --pxd PXD023542 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023577	3156950	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023577.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023577.exit	python src/main.py --pxd PXD023577 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023651	3156960	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023651.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023651.exit	python src/main.py --pxd PXD023651 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023814	3156997	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023814.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023814.exit	python src/main.py --pxd PXD023814 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD023817	3157083	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD023817.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD023817.exit	python src/main.py --pxd PXD023817 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD024010	3157115	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD024010.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD024010.exit	python src/main.py --pxd PXD024010 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD024065	3157234	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD024065.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD024065.exit	python src/main.py --pxd PXD024065 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD024120	3157297	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD024120.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD024120.exit	python src/main.py --pxd PXD024120 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD024131	3157374	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD024131.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD024131.exit	python src/main.py --pxd PXD024131 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD024160	3157489	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD024160.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD024160.exit	python src/main.py --pxd PXD024160 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD024168	3157613	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD024168.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD024168.exit	python src/main.py --pxd PXD024168 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD024253	3157623	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD024253.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD024253.exit	python src/main.py --pxd PXD024253 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD024254	3157772	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD024254.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD024254.exit	python src/main.py --pxd PXD024254 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD024335	3158139	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD024335.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD024335.exit	python src/main.py --pxd PXD024335 --config configs/config.yaml --no-download --nproc 1 --verbose
PXD024361	3158250	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/run/PXD024361.log	/home/ians/git_repos/xHAMLET/logs/stage5_sdrf/status/PXD024361.exit	python src/main.py --pxd PXD024361 --config configs/config.yaml --no-download --nproc 1 --verbose
